CROP,LATITUDE,LONGITUDE,YEAR,YIELD,GSL,CWD_fall,CWD_spring,CWD_summer,WW_fall,WW_spring,WW_summer,CDD_fall,CDD_spring,CDD_summer,CSDI_fall,CSDI_spring,CSDI_summer,WSDI_fall,WSDI_spring,WSDI_summer,CFD_fall,CFD_spring,CFD_summer,CSU_fall,CSU_spring,CSU_summer,T_PH_H2O,S_PH_H2O,AWC_CLASS
barley,55.75,-97.25,1998,60.2,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,1998,1218.0,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
canola,55.75,-97.25,1998,29.6,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
corn,55.75,-97.25,1998,94.4,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
durum_wheat,55.75,-97.25,1998,35.0,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,1998,21.8,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
lentils,55.75,-97.25,1998,992.0,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
mustard,55.75,-97.25,1998,756.0,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
oats,55.75,-97.25,1998,66.7,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
peas,55.75,-97.25,1998,46.2,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
spring_wheat,55.75,-97.25,1998,40.6,114.0,4.0,3.0,3.0,1.0,3.0,3.0,11.0,19.0,13.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,55.0,1.0,0.0,0.0,13.0,4.4,4.5,1.81
barley,55.75,-97.25,1999,60.4,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,1999,1113.0,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
canola,55.75,-97.25,1999,30.5,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
corn,55.75,-97.25,1999,94.0,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
durum_wheat,55.75,-97.25,1999,32.5,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,1999,19.7,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
lentils,55.75,-97.25,1999,1292.0,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
mustard,55.75,-97.25,1999,820.0,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
oats,55.75,-97.25,1999,61.7,133.0,4.0,3.0,5.0,1.0,1.0,2.0,9.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,60.0,1.0,0.0,2.0,20.0,4.4,4.5,1.81
barley,55.75,-97.25,2000,57.0,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2000,950.0,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
canola,55.75,-97.25,2000,26.5,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
corn,55.75,-97.25,2000,80.0,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
durum_wheat,55.75,-97.25,2000,40.0,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2000,19.4,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
lentils,55.75,-97.25,2000,1076.0,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
mustard,55.75,-97.25,2000,806.0,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
oats,55.75,-97.25,2000,69.2,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
peas,55.75,-97.25,2000,32.1,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
spring_wheat,55.75,-97.25,2000,41.2,141.0,3.0,3.0,3.0,2.0,0.0,3.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,49.0,1.0,3.0,0.0,9.0,4.4,4.5,1.81
barley,55.75,-97.25,2001,42.5,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2001,500.0,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
canola,55.75,-97.25,2001,27.1,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
corn,55.75,-97.25,2001,98.5,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
durum_wheat,55.75,-97.25,2001,31.0,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2001,15.1,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
lentils,55.75,-97.25,2001,1250.0,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
mustard,55.75,-97.25,2001,750.0,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
oats,55.75,-97.25,2001,62.1,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
peas,55.75,-97.25,2001,25.5,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
spring_wheat,55.75,-97.25,2001,28.0,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
winter_wheat,55.75,-97.25,2001,75.9,157.0,4.0,3.0,6.0,1.0,0.0,6.0,21.0,31.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,54.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
barley,55.75,-97.25,2002,52.5,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2002,720.0,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
canola,55.75,-97.25,2002,32.4,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
corn,55.75,-97.25,2002,93.5,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
durum_wheat,55.75,-97.25,2002,29.0,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2002,19.9,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
mustard,55.75,-97.25,2002,733.0,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
oats,55.75,-97.25,2002,63.7,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
peas,55.75,-97.25,2002,34.3,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
spring_wheat,55.75,-97.25,2002,32.9,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
winter_wheat,55.75,-97.25,2002,55.5,143.0,3.0,3.0,7.0,3.0,1.0,4.0,9.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.0,0.0,0.0,10.0,4.4,4.5,1.81
barley,55.75,-97.25,2003,67.6,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2003,1167.0,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
canola,55.75,-97.25,2003,32.5,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
corn,55.75,-97.25,2003,92.9,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
durum_wheat,55.75,-97.25,2003,35.7,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
fall_rye,55.75,-97.25,2003,56.5,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2003,21.0,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
lentils,55.75,-97.25,2003,1500.0,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
mustard,55.75,-97.25,2003,912.0,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
oats,55.75,-97.25,2003,59.7,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
peas,55.75,-97.25,2003,35.1,101.0,4.0,4.0,8.0,3.0,0.0,2.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,73.0,2.0,0.0,0.0,2.0,4.4,4.5,1.81
barley,55.75,-97.25,2004,76.1,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2004,1004.0,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
canola,55.75,-97.25,2004,36.7,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
corn,55.75,-97.25,2004,70.0,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
durum_wheat,55.75,-97.25,2004,32.0,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2004,22.1,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
lentils,55.75,-97.25,2004,586.0,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
mustard,55.75,-97.25,2004,738.0,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
oats,55.75,-97.25,2004,88.5,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
peas,55.75,-97.25,2004,43.1,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
spring_wheat,55.75,-97.25,2004,44.5,142.0,3.0,4.0,4.0,1.0,0.0,5.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,47.0,36.0,0.0,0.0,0.0,2.0,4.4,4.5,1.81
barley,55.75,-97.25,2005,35.7,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2005,874.0,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
canola,55.75,-97.25,2005,21.4,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
corn,55.75,-97.25,2005,75.8,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
durum_wheat,55.75,-97.25,2005,38.3,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2005,13.5,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
mustard,55.75,-97.25,2005,696.0,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
oats,55.75,-97.25,2005,61.7,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
peas,55.75,-97.25,2005,15.4,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
spring_wheat,55.75,-97.25,2005,30.0,128.0,4.0,6.0,7.0,7.0,1.0,4.0,8.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,1.0,3.0,4.4,4.5,1.81
barley,55.75,-97.25,2006,56.8,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2006,979.0,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
canola,55.75,-97.25,2006,33.3,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
corn,55.75,-97.25,2006,103.1,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
fall_rye,55.75,-97.25,2006,45.3,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2006,17.2,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
mustard,55.75,-97.25,2006,826.0,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
oats,55.75,-97.25,2006,72.8,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
peas,55.75,-97.25,2006,32.2,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
spring_wheat,55.75,-97.25,2006,38.7,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
winter_wheat,55.75,-97.25,2006,74.0,162.0,4.0,5.0,5.0,3.0,0.0,0.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,1.0,0.0,0.0,3.0,4.4,4.5,1.81
barley,55.75,-97.25,2007,55.5,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2007,1000.0,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
canola,55.75,-97.25,2007,27.0,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
corn,55.75,-97.25,2007,99.6,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2007,20.3,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
mustard,55.75,-97.25,2007,750.0,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
oats,55.75,-97.25,2007,79.0,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
peas,55.75,-97.25,2007,24.8,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
spring_wheat,55.75,-97.25,2007,34.8,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
winter_wheat,55.75,-97.25,2007,66.0,128.0,3.0,4.0,3.0,1.0,0.0,2.0,17.0,19.0,25.0,6.0,0.0,0.0,0.0,0.0,10.0,39.0,63.0,2.0,0.0,3.0,15.0,4.4,4.5,1.81
barley,55.75,-97.25,2008,45.5,165.0,5.0,3.0,7.0,2.0,1.0,2.0,13.0,21.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,54.0,1.0,0.0,3.0,4.0,4.4,4.5,1.81
canary_seed,55.75,-97.25,2008,1150.0,165.0,5.0,3.0,7.0,2.0,1.0,2.0,13.0,21.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,54.0,1.0,0.0,3.0,4.0,4.4,4.5,1.81
canola,55.75,-97.25,2008,25.7,165.0,5.0,3.0,7.0,2.0,1.0,2.0,13.0,21.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,54.0,1.0,0.0,3.0,4.0,4.4,4.5,1.81
corn,55.75,-97.25,2008,106.6,165.0,5.0,3.0,7.0,2.0,1.0,2.0,13.0,21.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,54.0,1.0,0.0,3.0,4.0,4.4,4.5,1.81
fall_rye,55.75,-97.25,2008,10.8,165.0,5.0,3.0,7.0,2.0,1.0,2.0,13.0,21.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,54.0,1.0,0.0,3.0,4.0,4.4,4.5,1.81
flaxseed,55.75,-97.25,2008,24.4,165.0,5.0,3.0,7.0,2.0,1.0,2.0,13.0,21.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,54.0,1.0,0.0,3.0,4.0,4.4,4.5,1.81
mustard,55.75,-97.25,2008,1060.0,165.0,5.0,3.0,7.0,2.0,1.0,2.0,13.0,21.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,54.0,1.0,0.0,3.0,4.0,4.4,4.5,1.81
